title,topic_id,llm_label,probability
Verify my identity,0,Managing account balances and transfers,1.0
How do I provide proof of address?,0,Managing account balances and transfers,1.0
I'm unable to verify my identity,0,Managing account balances and transfers,1.0
Where you can sign up for Revolut,0,Managing account balances and transfers,0.922
What is Revolut ID?,0,Managing account balances and transfers,1.0
Managing a Revolut – Kids & Teens account,0,Managing account balances and transfers,1.0
Revolut – Kids & Teens cards,0,Managing account balances and transfers,1.0
Revolut – Kids & Teens Earn,0,Managing account balances and transfers,1.0
Revolut Kids & Teens Rewards,0,Managing account balances and transfers,1.0
Revolut Kids & Teens Save,0,Managing account balances and transfers,1.0
Revolut – Kids & Teens payments,0,Managing account balances and transfers,1.0
Add money to or withdraw from Revolut Kids & Teens account,0,Managing account balances and transfers,1.0
Forgotten passcode for a Kids & Teens account,0,Managing account balances and transfers,1.0
Graduation to the main app,0,Managing account balances and transfers,1.0
Kids & Teens Instant Access Savings,0,Managing account balances and transfers,1.0
Open a Revolut – Kids & Teens account,0,Managing account balances and transfers,1.0
Revolut — Kids & Teens subscription bundles,0,Managing account balances and transfers,1.0
Request a Revolut – Kids & Teens virtual card,0,Managing account balances and transfers,1.0
Revolut – Kids & Teens card management,0,Managing account balances and transfers,1.0
Revolut Kids & Teens Payment Links,0,Managing account balances and transfers,1.0
Revolut - Kids & Teens Referrals,0,Managing account balances and transfers,1.0
Revolut - Kids & Teens statements,0,Managing account balances and transfers,1.0
What if Revolut - Kids & Teens isn't available?,0,Managing account balances and transfers,0.9418
Is my private information safe?,0,Managing account balances and transfers,1.0
When to put gambling controls in place,0,Managing account balances and transfers,0.9001
How does the gambling block work?,0,Managing account balances and transfers,1.0
A refund or chargeback was sent to my closed account,0,Managing account balances and transfers,1.0
My account was restricted or closed,0,Managing account balances and transfers,1.0
Report a fraudulent transfer,0,Managing account balances and transfers,1.0
What does Revolut use my data for?,0,Managing account balances and transfers,1.0
How long will Revolut hold my data?,0,Managing account balances and transfers,1.0
Personal data required to create a Revolut account,0,Managing account balances and transfers,1.0
Hidden balance feature,0,Managing account balances and transfers,1.0
Why haven't I received my Referrals reward?,0,Managing account balances and transfers,1.0
Referral reward smaller than expected,0,Managing account balances and transfers,1.0
How to complete all steps for Referrals reward,0,Managing account balances and transfers,1.0
How to complete 'Make purchases' step for Referrals reward,0,Managing account balances and transfers,1.0
Why hasn't my referrer received their Referrals reward?,0,Managing account balances and transfers,1.0
How to add money for the Referrals reward,0,Managing account balances and transfers,1.0
Order a physical card for Referrals reward,0,Managing account balances and transfers,1.0
Referrals reward requirements,0,Managing account balances and transfers,1.0
Conditions for the referral campaign,0,Managing account balances and transfers,1.0
Completing the 'Make purchases' step,0,Managing account balances and transfers,1.0
Claiming special bonus offered by Revolut promotion,0,Managing account balances and transfers,1.0
Missing reward from an influencer or brand signup,0,Managing account balances and transfers,1.0
Promotional cashback,0,Managing account balances and transfers,1.0
Is physical card activation necessary before the deadline?,0,Managing account balances and transfers,1.0
Is a physical card required for your friend's purchases?,0,Managing account balances and transfers,1.0
How can my friend order a physical card?,0,Managing account balances and transfers,1.0
How to complete 'Add Money' step,0,Managing account balances and transfers,1.0
"My friend added money, but I still didn’t get the reward",0,Managing account balances and transfers,1.0
My friend hasn’t received the card. Will I get my reward?,0,Managing account balances and transfers,1.0
"My friend made 3 purchases, but I didn’t get the reward",0,Managing account balances and transfers,1.0
"My friend ordered a card, but I didn’t get the reward. Why?",0,Managing account balances and transfers,1.0
What are the requirements for 3 purchases?,0,Managing account balances and transfers,1.0
What are the requirements to get a Referrals reward?,0,Managing account balances and transfers,1.0
Why did I receive a smaller reward for a Referral than you advertised in the app?,0,Managing account balances and transfers,1.0
What is Airline Miles?,0,Managing account balances and transfers,1.0
Linking your airline loyalty account,0,Managing account balances and transfers,1.0
Redeeming RevPoints with Airline Miles,0,Managing account balances and transfers,1.0
Difficulty using Airline Miles,0,Managing account balances and transfers,1.0
Can I cancel an airport lounge pass? ,0,Managing account balances and transfers,1.0
How do I purchase an airport lounge pass?,0,Managing account balances and transfers,1.0
How do I use my airport lounge pass?,0,Managing account balances and transfers,1.0
I'm having difficulty with my airport lounge pass,0,Managing account balances and transfers,1.0
How do I donate to Ukrainian refugees?,0,Managing account balances and transfers,1.0
Making a donation through Revolut,0,Managing account balances and transfers,1.0
Spare change and recurring Donations,0,Managing account balances and transfers,1.0
Auto-renewing an eSIM data plan,0,Managing account balances and transfers,1.0
Can I label my eSIM for my data plan?,0,Managing account balances and transfers,1.0
Difficulties with eSIM,0,Managing account balances and transfers,1.0
Revolut data plans,0,Managing account balances and transfers,1.0
Installing and activating my eSIM,0,Managing account balances and transfers,1.0
Managing my eSIM data plan,0,Managing account balances and transfers,1.0
Supported eSIM devices,0,Managing account balances and transfers,1.0
Mobile plan access and payment,0,Managing account balances and transfers,1.0
Cancelling or rescheduling a number transfer to Revolut,0,Managing account balances and transfers,1.0
Cancelling your old phone plan,0,Managing account balances and transfers,1.0
Managing a mobile plan for a lost or stolen device,0,Managing account balances and transfers,1.0
Managing a failed number transfer,0,Managing account balances and transfers,1.0
Managing a number transfer to Revolut,0,Managing account balances and transfers,1.0
Managing mobile plans and add-ons,0,Managing account balances and transfers,1.0
Understanding mobile plan numbers,0,Managing account balances and transfers,1.0
Paying for my mobile plan,0,Managing account balances and transfers,1.0
Mobile plan voice support,0,Managing account balances and transfers,1.0
Setting up voicemail,0,Managing account balances and transfers,1.0
Bring your number to Revolut mobile,0,Managing account balances and transfers,1.0
Revolut mobile plans,0,Managing account balances and transfers,1.0
Service disruptions during transfer to Revolut,0,Managing account balances and transfers,1.0
Mobile plan allowance and consumption,0,Managing account balances and transfers,1.0
Transfer your Revolut number to another provider,0,Managing account balances and transfers,1.0
Reporting vulnerable circumstances to Revolut,0,Managing account balances and transfers,1.0
How to redeem RevPoints for gift cards,0,Managing account balances and transfers,1.0
Finding your gift cards,0,Managing account balances and transfers,1.0
Shops,0,Managing account balances and transfers,1.0
Can I get a VAT invoice for my Stays booking?,0,Managing account balances and transfers,1.0
How are properties sorted?,0,Managing account balances and transfers,0.9836
Manage a Stays booking,0,Managing account balances and transfers,1.0
Make a Stays booking,0,Managing account balances and transfers,1.0
What does the Experiences feature offer?,0,Managing account balances and transfers,1.0
Purchase RevPoints in app,0,Managing account balances and transfers,1.0
Redeem RevPoints,0,Managing account balances and transfers,1.0
How to earn RevPoints,0,Managing account balances and transfers,1.0
RevPoints spare change,0,Managing account balances and transfers,1.0
What is the RevPoints loyalty program?,0,Managing account balances and transfers,1.0
Personalise RevPoints,0,Managing account balances and transfers,1.0
APP fraud reimbursement eligibility,0,Managing account balances and transfers,1.0
Authorised Push Payment fraud reimbursement exclusions,0,Managing account balances and transfers,1.0
Authorised Push Payment fraud reimbursement requirements,0,Managing account balances and transfers,1.0
Authorised Push Payment fraud reimbursement,0,Managing account balances and transfers,1.0
How long will the Authorised Push Payment fraud reimbursement process take?,0,Managing account balances and transfers,1.0
Locked bootloader requirement for Android devices,0,Managing account balances and transfers,1.0
Contacting your device manufacturer,0,Managing account balances and transfers,1.0
Ensuring security by using the official Revolut app,0,Managing account balances and transfers,1.0
Operating system and security updates,0,Managing account balances and transfers,1.0
Security risks of root access,0,Managing account balances and transfers,1.0
Unofficial (custom) firmware,0,Managing account balances and transfers,1.0
Why is the Revolut app no longer supported on my device?,0,Managing account balances and transfers,1.0
Review my information with CIFAS Marker,0,Managing account balances and transfers,1.0
Understanding the account review process,0,Managing account balances and transfers,1.0
Fraud and cybercrime reporting to national authorities,0,Managing account balances and transfers,1.0
Hidden accounts and transactions,0,Managing account balances and transfers,1.0
Someone wants to give you a lot of money?,0,Managing account balances and transfers,1.0
Strange small charges on your card?,0,Managing account balances and transfers,1.0
Feeling pressured or threatened?,0,Managing account balances and transfers,1.0
Urgent text from a kid or friend?,0,Managing account balances and transfers,1.0
Looking for a high return?,0,Managing account balances and transfers,1.0
Paying a bill with new bank details? ,0,Managing account balances and transfers,1.0
Have you been offered money to move funds?,0,Managing account balances and transfers,1.0
Received an unexpected link?,0,Managing account balances and transfers,1.0
Buying something online?,0,Managing account balances and transfers,1.0
Met someone new online?,0,Managing account balances and transfers,1.0
My phone suddenly lost signal,0,Managing account balances and transfers,1.0
An urgent call out of the blue?,0,Managing account balances and transfers,1.0
How can I keep my account safe from fraud?,0,Managing account balances and transfers,1.0
"How to report a suspicious call, email, link, or text",0,Managing account balances and transfers,1.0
How does Revolut keep my money safe?,0,Managing account balances and transfers,0.9801
How does Revolut protect me against fraud?,0,Managing account balances and transfers,1.0
Accessing your transaction history from your Revolut account,0,Managing account balances and transfers,1.0
What are linked wallets?,0,Managing account balances and transfers,1.0
What are Wealth Protection limits?,0,Managing account balances and transfers,1.0
Getting started with Street Mode,0,Managing account balances and transfers,1.0
Limits,0,Managing account balances and transfers,1.0
Trouble with my selfie verification for Wealth Protection,0,Managing account balances and transfers,1.0
Getting started with Wealth Protection,0,Managing account balances and transfers,1.0
What are Revolut's safety features?,0,Managing account balances and transfers,1.0
What will happen to my funds if Revolut goes bankrupt?,0,Managing account balances and transfers,0.8712
How do I upload a document?,0,Managing account balances and transfers,1.0
Difficulty with selfie authentication,0,Managing account balances and transfers,1.0
What is my tax identification number?,0,Managing account balances and transfers,0.8094
Confirm your personal details again,0,Managing account balances and transfers,1.0
Why is my incoming transfer pending?,0,Managing account balances and transfers,1.0
Can I cover intermediary bank fees upfront?,0,Managing account balances and transfers,1.0
"Add, edit, or delete a beneficiary",0,Managing account balances and transfers,1.0
Trusted recipients,0,Managing account balances and transfers,1.0
Transfer I sent arrived in a different currency ,0,Managing account balances and transfers,1.0
Why was my transfer sent via an intermediary bank?,0,Managing account balances and transfers,1.0
I received a transfer from an unknown sender,0,Managing account balances and transfers,1.0
Timeframes for transfers,0,Managing account balances and transfers,1.0
Bank transfer fees,0,Managing account balances and transfers,1.0
Can I receive large bank transfers into my Revolut account?,0,Managing account balances and transfers,1.0
Can I receive my salary into my Revolut account?,0,Managing account balances and transfers,1.0
Locate a bank transfer sent to my Revolut account,0,Managing account balances and transfers,1.0
Why did I receive less money?,0,Managing account balances and transfers,1.0
Why was the transfer to my account reverted?,0,Managing account balances and transfers,1.0
Supported currencies for holding,0,Managing account balances and transfers,1.0
Switch your account to Revolut,0,Managing account balances and transfers,1.0
What currency account details are available for me?,0,Managing account balances and transfers,1.0
What's Revolut's official name and address?,0,Managing account balances and transfers,1.0
What account details should I use for incoming transfers?,0,Managing account balances and transfers,1.0
How to transfer funds to Revolut,0,Managing account balances and transfers,1.0
Unsupported inbound bank transfers,0,Managing account balances and transfers,1.0
Difficulty adding money with an easy bank transfer,0,Managing account balances and transfers,1.0
Limits for transfers to other Revolut customers,0,Managing account balances and transfers,1.0
Block or report another Revolut customer,0,Managing account balances and transfers,1.0
Group Bills,0,Managing account balances and transfers,1.0
I sent a transfer to the wrong Revolut customer,0,Managing account balances and transfers,1.0
My transfer to another Revolut customer is pending,0,Managing account balances and transfers,1.0
Send or request money from other Revolut customers,0,Managing account balances and transfers,1.0
Revtags,0,Managing account balances and transfers,1.0
My transfer to or from someone on Revolut wasn't received,0,Managing account balances and transfers,1.0
I'm unable to send money to another Revolut customer,0,Managing account balances and transfers,1.0
Transferring funds to an external card,0,Managing account balances and transfers,1.0
I want to cancel my transfer to a card,0,Managing account balances and transfers,1.0
My beneficiary has not received my card transfer,0,Managing account balances and transfers,1.0
Which countries can I send a card transfer to?,0,Managing account balances and transfers,1.0
Why has my card transfer failed or been declined?,0,Managing account balances and transfers,1.0
Why is my card transfer still pending?,0,Managing account balances and transfers,1.0
I want to cancel a bank transfer,0,Managing account balances and transfers,1.0
Locate a bank transfer sent from Revolut,0,Managing account balances and transfers,1.0
Why is my transfer to a bank account still pending?,0,Managing account balances and transfers,1.0
Why was my outbound bank transfer reverted?,0,Managing account balances and transfers,1.0
I can't send a transfer or create a recipient,0,Managing account balances and transfers,1.0
Can I make a local transfer in a different currency?,0,Managing account balances and transfers,1.0
Download a transfer confirmation,0,Managing account balances and transfers,1.0
Sending money from Revolut to a bank account,0,Managing account balances and transfers,1.0
Problem with a Direct Debit,0,Managing account balances and transfers,1.0
Manage Direct Debits,0,Managing account balances and transfers,1.0
Setting up a Direct Debit,0,Managing account balances and transfers,1.0
Sending and requesting money with a payment link,0,Managing account balances and transfers,1.0
Why did my recipient receive less money?,0,Managing account balances and transfers,1.0
I was asked for additional information about my transaction,0,Managing account balances and transfers,1.0
Unsupported transfers sent from Revolut,0,Managing account balances and transfers,1.0
More help with sending money via a payment link,0,Managing account balances and transfers,1.0
Revolut.me link,0,Managing account balances and transfers,1.0
Insufficient funds for scheduled transfer,0,Managing account balances and transfers,1.0
Setting up scheduled payments to another Revolut customer,0,Managing account balances and transfers,1.0
Can I transfer money to or from Russia or Belarus?,0,Managing account balances and transfers,1.0
Can I transfer money to Ukraine?,0,Managing account balances and transfers,1.0
Supported currencies for outgoing transfers,0,Managing account balances and transfers,1.0
Benefits and risks of trading crypto ETNs,0,Managing account balances and transfers,1.0
Get started with crypto ETNs,0,Managing account balances and transfers,1.0
Get started with non-crypto ETPs,0,Managing account balances and transfers,1.0
What does it mean to be a high-net-worth investor?,0,Managing account balances and transfers,1.0
What does it mean to be a restricted investor?,0,Managing account balances and transfers,1.0
Leveraged and inverse ETPs,0,Managing account balances and transfers,1.0
What is a crypto ETN?,0,Managing account balances and transfers,1.0
Get started with ETCs,0,Managing account balances and transfers,1.0
Get started with ETNs,0,Managing account balances and transfers,1.0
What is an Exchange-Traded Product (ETP)?,0,Managing account balances and transfers,1.0
Exceeding my ISA allowance,0,Managing account balances and transfers,1.0
Investing with the Stocks and Shares ISA,0,Managing account balances and transfers,1.0
Stocks and Shares Individual Savings Account (ISA),0,Managing account balances and transfers,1.0
Stocks and Shares ISA rules,0,Managing account balances and transfers,1.0
Stocks and Shares ISA transfers,0,Managing account balances and transfers,1.0
What are the Stocks and Shares ISA fees?,0,Managing account balances and transfers,1.0
What happens to my Stocks and Shares ISA if I move abroad?,0,Managing account balances and transfers,1.0
Trading Terminal,0,Managing account balances and transfers,1.0
Crypto collections,0,Managing account balances and transfers,1.0
Accessing Revolut X,0,Managing account balances and transfers,1.0
Revolut X top-ups and withdrawals,0,Managing account balances and transfers,1.0
Get started with Revolut X,0,Managing account balances and transfers,1.0
What types of orders can I create on Revolut X?,0,Managing account balances and transfers,1.0
About crypto unified balance,0,Managing account balances and transfers,1.0
Revolut X fees,0,Managing account balances and transfers,1.0
Failed orders in Revolut X,0,Managing account balances and transfers,1.0
Why can't I trade in Revolut X?,0,Managing account balances and transfers,1.0
Why is part of my Revolut X portfolio balance unavailable?,0,Managing account balances and transfers,1.0
Issues with Take Profit or Stop Loss orders,0,Managing account balances and transfers,1.0
Take Profit and Stop Loss orders,0,Managing account balances and transfers,1.0
Setting up a virtual crypto card,0,Managing account balances and transfers,1.0
"Crypto payment fees, rates, and limits",0,Managing account balances and transfers,1.0
Crypto payments and how they work,0,Managing account balances and transfers,1.0
View your crypto card payments,0,Managing account balances and transfers,1.0
How does crypto staking work?,0,Managing account balances and transfers,1.0
Is there a fee associated with crypto staking?,0,Managing account balances and transfers,1.0
Stake and unstake crypto,0,Managing account balances and transfers,1.0
Calculation of crypto tiered pricing,0,Managing account balances and transfers,1.0
Tier progression and account changes,0,Managing account balances and transfers,1.0
Trading with crypto tiered pricing,0,Managing account balances and transfers,1.0
How to make sure crypto withdrawals are processed smoothly,0,Managing account balances and transfers,1.0
How to ensure my crypto is transferred successfully?,0,Managing account balances and transfers,1.0
Crypto notifications,0,Managing account balances and transfers,1.0
Crypto recurring buy,0,Managing account balances and transfers,1.0
Crypto rates and spread,0,Managing account balances and transfers,1.0
Fees for trading crypto,0,Managing account balances and transfers,1.0
Crypto limit order,0,Managing account balances and transfers,1.0
What is a crypto market order?,0,Managing account balances and transfers,1.0
Crypto stop order,0,Managing account balances and transfers,1.0
Crypto Learn,0,Managing account balances and transfers,1.0
How does converting cryptocurrency to fiat currency work?,0,Managing account balances and transfers,1.0
Crypto delisting,0,Managing account balances and transfers,1.0
Crypto account onboarding requirements,0,Managing account balances and transfers,1.0
Other crypto token information,0,Managing account balances and transfers,1.0
Revolut crypto features and products,0,Managing account balances and transfers,1.0
Can I set target prices for exchanging cryptocurrency?,0,Managing account balances and transfers,1.0
Receive (deposit) crypto from an external address,0,Managing account balances and transfers,1.0
Return or manage crypto deposits,0,Managing account balances and transfers,1.0
Failed crypto deposits,0,Managing account balances and transfers,1.0
Addresses supported for withdrawing and reverting crypto deposits,0,Managing account balances and transfers,1.0
Can't see my deposit in-app,0,Managing account balances and transfers,1.0
Pending crypto deposits,0,Managing account balances and transfers,1.0
"Supported crypto deposit currencies, networks, and exchanges",0,Managing account balances and transfers,1.0
Do I have an individual cryptocurrency wallet?,0,Managing account balances and transfers,1.0
Add a new wallet to withdraw crypto,0,Managing account balances and transfers,1.0
Crypto withdrawal fees,0,Managing account balances and transfers,1.0
Crypto withdrawal limits,0,Managing account balances and transfers,1.0
Cryptocurrencies and networks available for withdrawals,0,Managing account balances and transfers,1.0
Send (withdraw) crypto to an external address,0,Managing account balances and transfers,1.0
Pending crypto withdrawals,0,Managing account balances and transfers,1.0
Failed crypto withdrawals,0,Managing account balances and transfers,1.0
Cryptocurrency networks,0,Managing account balances and transfers,1.0
Buy and sell crypto,0,Managing account balances and transfers,1.0
Crypto basics,0,Managing account balances and transfers,1.0
Is my crypto safe with Revolut?,0,Managing account balances and transfers,1.0
Who provides Revolut's crypto services?,0,Managing account balances and transfers,0.8741
Taxes on crypto,0,Managing account balances and transfers,1.0
Koinly crypto tax reports,0,Managing account balances and transfers,1.0
Why do I need to name the wallet owner for withdrawals?,0,Managing account balances and transfers,0.9085
Crypto private keys and exposure on the blockchain,0,Managing account balances and transfers,1.0
Crypto spare change,0,Managing account balances and transfers,1.0
What exchange rates does Revolut offer?,0,Managing account balances and transfers,1.0
Currency exchange fees and limits,0,Managing account balances and transfers,1.0
How do I exchange money?,0,Managing account balances and transfers,1.0
Currency exchange orders,0,Managing account balances and transfers,1.0
"I just made an exchange, but I can't find my money",0,Managing account balances and transfers,1.0
Why might my currency order fail or not execute?,0,Managing account balances and transfers,1.0
Open and manage additional currency accounts,0,Managing account balances and transfers,1.0
Investor related tax information,0,Managing account balances and transfers,0.8302
How does the commission-free allowance work?,0,Managing account balances and transfers,1.0
Trading orders routing,0,Managing account balances and transfers,1.0
What are trading regulatory fees and taxes?,0,Managing account balances and transfers,1.0
Buying or selling commodities,0,Managing account balances and transfers,1.0
"Commodities prices, rates, and fees",0,Managing account balances and transfers,1.0
Commodities supported features,0,Managing account balances and transfers,1.0
Which precious metals are supported?,0,Managing account balances and transfers,1.0
Start with Revolut Ramp,0,Managing account balances and transfers,1.0
How can I get a full statement of my Ramp transaction?,0,Managing account balances and transfers,1.0
Pay with Revolut Ramp,0,Managing account balances and transfers,1.0
What are the fees for Revolut Ramp?,0,Managing account balances and transfers,1.0
I sent crypto to an incorrect wallet address. What can I do?,0,Managing account balances and transfers,1.0
I was charged extra by my bank for a Ramp payment. Why?,0,Managing account balances and transfers,1.0
My Ramp payment failed. What should I do?,0,Managing account balances and transfers,1.0
My Ramp transaction is completed but I didn't receive the funds,0,Managing account balances and transfers,1.0
My Ramp payment was completed but I didn’t receive the crypto. What should I do?,0,Managing account balances and transfers,1.0
Revolut Ramp supported currencies and limits,0,Managing account balances and transfers,1.0
Why did I receive less crypto than I paid for?,0,Managing account balances and transfers,1.0
Why was I charged more than I was shown?,0,Managing account balances and transfers,1.0
Advantages of investing in bonds,0,Managing account balances and transfers,1.0
Get started with Bonds,0,Managing account balances and transfers,1.0
Bonds fees,0,Managing account balances and transfers,1.0
Bonds terms and definitions,0,Managing account balances and transfers,1.0
Bond credit ratings,0,Managing account balances and transfers,1.0
Buy bonds in the Revolut app,0,Managing account balances and transfers,1.0
Buying a corporate bond vs buying stock in the same company,0,Managing account balances and transfers,1.0
Bond name interpretation in the Revolut app,0,Managing account balances and transfers,1.0
How does Revolut process corporate actions?,0,Managing account balances and transfers,1.0
Dividends,0,Managing account balances and transfers,1.0
Merger or acquisition of a company whose shares I own,0,Managing account balances and transfers,1.0
Stock delisting,0,Managing account balances and transfers,1.0
Stock split,0,Managing account balances and transfers,1.0
Trading customer support,0,Managing account balances and transfers,1.0
Which Revolut Trading entity is providing me services?,0,Managing account balances and transfers,1.0
Financial ratios for company analysis,0,Managing account balances and transfers,1.0
Market analysis,0,Managing account balances and transfers,1.0
OTC stocks,0,Managing account balances and transfers,1.0
Stock basics,0,Managing account balances and transfers,1.0
Stock markets,0,Managing account balances and transfers,1.0
What is a fractional share?,0,Managing account balances and transfers,1.0
What is a trading halt?,0,Managing account balances and transfers,1.0
How do I update my trading account details?,0,Managing account balances and transfers,1.0
Why are you asking me for documents to open or continue using Revolut trading?,0,Managing account balances and transfers,1.0
Understanding our onboarding question about affiliations,0,Managing account balances and transfers,1.0
Close my investment account,0,Managing account balances and transfers,1.0
Reasons an investment account may be closed,0,Managing account balances and transfers,1.0
How is the portfolio value calculated?,0,Managing account balances and transfers,1.0
Overview of Revolut Trading Ltd's omnibus account ,0,Managing account balances and transfers,0.8706
Trading watchlist and price alerts,0,Managing account balances and transfers,1.0
"Trading account information, statements and reports",0,Managing account balances and transfers,0.9181
Trade confirmation statements,0,Managing account balances and transfers,0.8757
Fund my investment account,0,Managing account balances and transfers,1.0
Using your credit card or a personal loan to trade stocks,0,Managing account balances and transfers,1.0
How to withdraw funds from my investment account,0,Managing account balances and transfers,0.93
Open an investment account,0,Managing account balances and transfers,1.0
Can I transfer my account from another broker?,0,Managing account balances and transfers,0.9202
Why does Revolut need my national identifier?,0,Managing account balances and transfers,0.8203
What information do I need to provide to onboard to trading?,0,Managing account balances and transfers,0.8289
What is an execution-only service?,0,Managing account balances and transfers,1.0
What is a Special Purpose Acquisition Company (SPAC)?,0,Managing account balances and transfers,1.0
American depositary receipts (ADRs) and pass-through fees,0,Managing account balances and transfers,1.0
Products available to trade,0,Managing account balances and transfers,1.0
Can I have a trading account if I’m a US Person?,0,Managing account balances and transfers,0.896
Who is Revolut Trading Ltd authorised by?,0,Managing account balances and transfers,0.9838
What are non-tradable securities?,0,Managing account balances and transfers,1.0
Do I own my stocks?,0,Managing account balances and transfers,1.0
How are my investments with Revolut protected?,0,Managing account balances and transfers,0.8174
How are the funds in my investment account protected?,0,Managing account balances and transfers,0.8867
What does capital at risk mean?,0,Managing account balances and transfers,1.0
Buy order block,0,Managing account balances and transfers,1.0
Pending trading orders,0,Managing account balances and transfers,1.0
Close a stock position,0,Managing account balances and transfers,1.0
How to place a stock order,0,Managing account balances and transfers,1.0
Can I use leverage to trade?,0,Managing account balances and transfers,1.0
What is a GTC Order and how does it work?,0,Managing account balances and transfers,1.0
Trading limit orders,0,Managing account balances and transfers,1.0
What is a stop order?,0,Managing account balances and transfers,1.0
Trading order types,0,Managing account balances and transfers,1.0
Top Movers,0,Managing account balances and transfers,1.0
Security prices,0,Managing account balances and transfers,1.0
What are Revolut's trading fees?,0,Managing account balances and transfers,1.0
Trading value limits,0,Managing account balances and transfers,1.0
Why is my stock on 'sell only'?,0,Managing account balances and transfers,1.0
Orders submitted during extended hours trading,0,Managing account balances and transfers,1.0
Extended hours trading risks,0,Managing account balances and transfers,1.0
How extended hours trading works,0,Managing account balances and transfers,1.0
What is a trading day?,0,Managing account balances and transfers,1.0
Trading hours,0,Managing account balances and transfers,1.0
What are the fees for Trading Pro?,0,Managing account balances and transfers,1.0
What is Trading Pro?,0,Managing account balances and transfers,1.0
